0,3,2
0,3,2
0,3,2
0,6,4
0,6,4
0,6,4
0,9,6
0,9,6
0,9,6
0,12,8
0,12,8
0,12,8
0,15,10
0,15,10
0,15,10
0,18,12
0,18,12
0,18,12
0,21,14
0,21,14
0,21,14
0,24,16
0,24,16
0,24,16
0,27,18
0,27,18
0,27,18
0,30,20
0,30,20
0,30,20
0,33,22
0,33,22
0,33,22
0,36,24
0,36,24
0,36,24
0,39,26
0,39,26
0,39,26
0,42,28
0,42,28
0,42,28
0,45,30
0,45,30
0,45,30
0,48,32
0,48,32
0,48,32
0,51,34
0,51,34
0,51,34
0,54,36
0,54,36
0,54,36
0,57,38
0,57,38
0,57,38
0,60,40
0,60,40
0,60,40
0,63,42
0,63,42
0,63,42
0,66,44
0,66,44
0,66,44
0,69,46
0,69,46
0,69,46
0,72,48
0,72,48
0,72,48
0,75,50
0,75,50
0,75,50
0,78,52
0,78,52
0,78,52
0,81,54
0,81,54
0,81,54
0,84,56
0,84,56
0,84,56
0,87,58
0,87,58
0,87,58
0,90,60
0,90,60
0,90,60
0,93,62
0,93,62
0,93,62
0,96,64
0,96,64
0,96,64
0,99,66
0,99,66
0,99,66
0,102,68
0,102,68
0,102,68
0,105,70
0,105,70
0,105,70
0,108,72
0,108,72
0,108,72
0,111,74
0,111,74
0,111,74
0,114,76
0,114,76
0,114,76
0,117,78
0,117,78
0,117,78
0,120,80
0,120,80
0,120,80
0,123,82
0,123,82
0,123,82
0,126,84
0,126,84
0,126,84
0,129,86
0,129,86
0,129,86
0,132,88
0,132,88
0,132,88
0,135,90
0,135,90
0,135,90
0,138,92
0,138,92
0,138,92
0,141,94
0,141,94
0,141,94
0,144,96
0,144,96
0,144,96
0,147,98
0,147,98
0,147,98
0,150,100
0,150,100
0,150,100
0,153,102
0,153,102
0,153,102
0,156,104
0,156,104
0,156,104
0,159,106
0,159,106
0,159,106
0,162,108
0,162,108
0,162,108
0,165,110
0,165,110
0,165,110
0,168,112
0,168,112
0,168,112
0,171,114
0,171,114
0,171,114
0,174,116
0,174,116
0,174,116
0,177,118
0,177,118
0,177,118
0,180,120
0,180,120
0,180,120
0,183,122
0,183,122
0,183,122
0,186,124
0,186,124
0,186,124
0,189,126
0,189,126
0,189,126
0,192,128
0,192,128
0,192,128
0,195,130
0,195,130
0,195,130
0,198,132
0,198,132
0,198,132
0,201,134
0,201,134
0,201,134
0,204,136
0,204,136
0,204,136
0,207,138
0,207,138
0,207,138
0,210,140
0,210,140
0,210,140
0,213,142
0,213,142
0,213,142
0,216,144
0,216,144
0,216,144
0,219,146
0,219,146
0,219,146
0,222,148
0,222,148
0,222,148
0,225,150
0,225,150
0,225,150
0,228,152
0,228,152
0,228,152
0,231,154
0,231,154
0,231,154
0,234,156
0,234,156
0,234,156
0,237,158
0,237,158
0,237,158
0,240,160
0,240,160
0,240,160
0,243,162
0,243,162
0,243,162
0,246,164
0,246,164
0,246,164
0,249,166
0,249,166
0,249,166
0,252,168
0,252,168
0,252,168
0,255,170
0,255,170
0,255,170
0,258,172
0,258,172
0,258,172
0,261,174
0,261,174
0,261,174
0,264,176
0,264,176
0,264,176
0,267,178
0,267,178
0,267,178
0,270,180
0,270,180
0,270,180
0,273,182
0,273,182
0,273,182
0,276,184
0,276,184
0,276,184
0,279,186
0,279,186
0,279,186
0,282,188
0,282,188
0,282,188
0,285,190
0,285,190
0,285,190
0,288,192
0,288,192
0,288,192
0,291,194
0,291,194
0,291,194
0,294,196
0,294,196
0,294,196
0,297,198
0,297,198
0,297,198
0,300,200
0,300,200
0,300,200
0,303,202
0,303,202
0,303,202
0,306,204
0,306,204
0,306,204
0,309,206
0,309,206
0,309,206
0,312,208
0,312,208
0,312,208
0,315,210
0,315,210
0,315,210
0,318,212
0,318,212
0,318,212
0,321,214
0,321,214
0,321,214
0,324,216
0,324,216
0,324,216
0,327,218
0,327,218
0,327,218
0,330,220
0,330,220
0,330,220
0,333,222
0,333,222
0,333,222
0,336,224
0,336,224
0,336,224
0,339,226
0,339,226
0,339,226
0,342,228
0,342,228
0,342,228
0,345,230
0,345,230
0,345,230
0,348,232
0,348,232
0,348,232
0,351,234
0,351,234
0,351,234
0,354,236
0,354,236
0,354,236
0,357,238
0,357,238
0,357,238
0,360,240
0,360,240
0,360,240
0,363,242
0,363,242
0,363,242
0,366,244
0,366,244
0,366,244
0,369,246
0,369,246
0,369,246
0,372,248
0,372,248
0,372,248
0,375,250
0,375,250
0,375,250
0,378,252
0,378,252
0,378,252
0,381,254
0,381,254
0,381,254
0,384,256
0,384,256
0,384,256
0,387,258
0,387,258
0,387,258
0,390,260
0,390,260
0,390,260
0,393,262
0,393,262
0,393,262
0,396,264
0,396,264
0,396,264
0,399,266
0,399,266
0,399,266
0,402,268
0,402,268
0,402,268
0,405,270
0,405,270
0,405,270
0,408,272
0,408,272
0,408,272
0,411,274
0,411,274
0,411,274
0,414,276
0,414,276
0,414,276
0,417,278
0,417,278
0,417,278
0,420,280
0,420,280
0,420,280
0,423,282
0,423,282
0,423,282
0,426,284
0,426,284
0,426,284
0,429,286
0,429,286
0,429,286
0,432,288
0,432,288
0,432,288
0,435,290
0,435,290
0,435,290
0,438,292
0,438,292
0,438,292
0,441,294
0,441,294
0,441,294
0,444,296
0,444,296
0,444,296
0,447,298
0,447,298
0,447,298
0,450,300
0,450,300
0,450,300
0,453,302
0,453,302
0,453,302
0,456,304
0,456,304
0,456,304
0,459,306
0,459,306
0,459,306
0,462,308
0,462,308
0,462,308
0,465,310
0,465,310
0,465,310
0,468,312
0,468,312
0,468,312
0,471,314
0,471,314
0,471,314
0,474,316
0,474,316
0,474,316
0,477,318
0,477,318
0,477,318
0,480,320
0,480,320
0,480,320
0,483,322
0,483,322
0,483,322
0,486,324
0,486,324
0,486,324
0,489,326
0,489,326
0,489,326
0,492,328
0,492,328
0,492,328
0,495,330
0,495,330
0,495,330
0,498,332
0,498,332
0,498,332
0,501,334
0,501,334
0,501,334
0,504,336
0,504,336
0,504,336
0,507,338
0,507,338
0,507,338
0,510,340
0,510,340
0,510,340
0,513,342
0,513,342
0,513,342
0,516,344
0,516,344
0,516,344
0,519,346
0,519,346
0,519,346
0,522,348
0,522,348
0,522,348
0,525,350
0,525,350
0,525,350
0,528,352
0,528,352
0,528,352
0,531,354
0,531,354
0,531,354
0,534,356
0,534,356
0,534,356
0,537,358
0,537,358
0,537,358
0,540,360
0,540,360
0,540,360
0,543,362
0,543,362
0,543,362
0,546,364
0,546,364
0,546,364
0,549,366
0,549,366
0,549,366
0,552,368
0,552,368
0,552,368
0,555,370
0,555,370
0,555,370
0,558,372
0,558,372
0,558,372
0,561,374
0,561,374
0,561,374
0,564,376
0,564,376
0,564,376
0,567,378
0,567,378
0,567,378
0,570,380
0,570,380
0,570,380
0,573,382
0,573,382
0,573,382
0,576,384
0,576,384
0,576,384
0,579,386
0,579,386
0,579,386
0,582,388
0,582,388
0,582,388
0,585,390
0,585,390
0,585,390
0,588,392
0,588,392
0,588,392
0,591,394
0,591,394
0,591,394
0,594,396
0,594,396
0,594,396
0,597,398
0,597,398
0,597,398
0,600,400
0,600,400
0,600,400
0,603,402
0,603,402
0,603,402
0,606,404
0,606,404
0,606,404
0,609,406
0,609,406
0,609,406
0,612,408
0,612,408
0,612,408
0,615,410
0,615,410
0,615,410
0,618,412
0,618,412
0,618,412
0,621,414
0,621,414
0,621,414
0,624,416
0,624,416
0,624,416
0,627,418
0,627,418
0,627,418
0,630,420
0,630,420
0,630,420
0,633,422
0,633,422
0,633,422
0,636,424
0,636,424
0,636,424
0,639,426
0,639,426
0,639,426
0,642,428
0,642,428
0,642,428
0,645,430
0,645,430
0,645,430
0,648,432
0,648,432
0,648,432
0,651,434
0,651,434
0,651,434
0,654,436
0,654,436
0,654,436
0,657,438
0,657,438
0,657,438
0,660,440
0,660,440
0,660,440
0,663,442
0,663,442
0,663,442
0,666,444
0,666,444
0,666,444
0,669,446
0,669,446
0,669,446
0,672,448
0,672,448
0,672,448
0,675,450
0,675,450
0,675,450
0,678,452
0,678,452
0,678,452
0,681,454
0,681,454
0,681,454
0,684,456
0,684,456
0,684,456
0,687,458
0,687,458
0,687,458
0,690,460
0,690,460
0,690,460
0,693,462
0,693,462
0,693,462
0,696,464
0,696,464
0,696,464
0,699,466
0,699,466
0,699,466
0,702,468
0,702,468
0,702,468
0,705,470
0,705,470
0,705,470
0,708,472
0,708,472
0,708,472
0,711,474
0,711,474
0,711,474
0,714,476
0,714,476
0,714,476
0,717,478
0,717,478
0,717,478
0,720,480
0,720,480
0,720,480
0,723,482
0,723,482
0,723,482
0,726,484
0,726,484
0,726,484
0,729,486
0,729,486
0,729,486
0,732,488
0,732,488
0,732,488
0,735,490
0,735,490
0,735,490
0,738,492
0,738,492
0,738,492
0,741,494
0,741,494
0,741,494
0,744,496
0,744,496
0,744,496
0,747,498
0,747,498
0,747,498
0,750,500
0,750,500
0,750,500
0,753,502
0,753,502
0,753,502
0,756,504
0,756,504
0,756,504
0,759,506
0,759,506
0,759,506
0,762,508
0,762,508
0,762,508
0,765,510
0,765,510
0,765,510
0,768,512
0,768,512
0,768,512
0,771,514
0,771,514
0,771,514
0,774,516
0,774,516
0,774,516
0,777,518
0,777,518
0,777,518
0,780,520
0,780,520
0,780,520
0,783,522
0,783,522
0,783,522
0,786,524
0,786,524
0,786,524
0,789,526
0,789,526
0,789,526
0,792,528
0,792,528
0,792,528
0,795,530
0,795,530
0,795,530
0,798,532
0,798,532
0,798,532
0,801,534
0,801,534
0,801,534
0,804,536
0,804,536
0,804,536
0,807,538
0,807,538
0,807,538
0,810,540
0,810,540
0,810,540
0,813,542
0,813,542
0,813,542
0,816,544
0,816,544
0,816,544
0,819,546
0,819,546
0,819,546
0,822,548
0,822,548
0,822,548
0,825,550
0,825,550
0,825,550
0,828,552
0,828,552
0,828,552
0,831,554
0,831,554
0,831,554
0,834,556
0,834,556
0,834,556
0,837,558
0,837,558
0,837,558
0,840,560
0,840,560
0,840,560
0,843,562
0,843,562
0,843,562
0,846,564
0,846,564
0,846,564
0,849,566
0,849,566
0,849,566
0,852,568
0,852,568
0,852,568
0,855,570
0,855,570
0,855,570
0,858,572
0,858,572
0,858,572
0,861,574
0,861,574
0,861,574
0,864,576
0,864,576
0,864,576
0,867,578
0,867,578
0,867,578
0,870,580
0,870,580
0,870,580
0,873,582
0,873,582
0,873,582
0,876,584
0,876,584
0,876,584
0,879,586
0,879,586
0,879,586
0,882,588
0,882,588
0,882,588
0,885,590
0,885,590
0,885,590
0,888,592
0,888,592
0,888,592
0,891,594
0,891,594
0,891,594
0,894,596
0,894,596
0,894,596
0,897,598
0,897,598
0,897,598
0,900,600
0,900,600
0,900,600
0,903,602
0,903,602
0,903,602
0,906,604
0,906,604
0,906,604
0,909,606
0,909,606
0,909,606
0,912,608
0,912,608
0,912,608
0,915,610
0,915,610
0,915,610
0,918,612
0,918,612
0,918,612
0,921,614
0,921,614
0,921,614
0,924,616
0,924,616
0,924,616
0,927,618
0,927,618
0,927,618
0,930,620
0,930,620
0,930,620
0,933,622
0,933,622
0,933,622
0,936,624
0,936,624
0,936,624
0,939,626
0,939,626
0,939,626
0,942,628
0,942,628
0,942,628
0,945,630
0,945,630
0,945,630
0,948,632
0,948,632
0,948,632
0,951,634
0,951,634
0,951,634
0,954,636
0,954,636
0,954,636
0,957,638
0,957,638
0,957,638
0,960,640
0,960,640
0,960,640
0,963,642
0,963,642
0,963,642
0,966,644
0,966,644
0,966,644
0,969,646
0,969,646
0,969,646
0,972,648
0,972,648
0,972,648
0,975,650
0,975,650
0,975,650
0,978,652
0,978,652
0,978,652
0,981,654
0,981,654
0,981,654
0,984,656
0,984,656
0,984,656
0,987,658
0,987,658
0,987,658
0,990,660
0,990,660
0,990,660
0,993,662
0,993,662
0,993,662
0,996,664
0,996,664
0,996,664
0,999,666
0,999,666
0,999,666
0,1002,668
0,1002,668
