21,19
24,27
25,29
25,31
26,31
30,32
29,34
33,37
34,39
48,51
54,53
64,57
68,59
69,60
71,61
72,62
71,61
74,67
77,70
1,1
16,18
16,18
17,18
0,0
5,6
6,7
11,8
14,11
17,11
16,18
23,21
23,21
15,20
5,1
12,7
11,6
12,10
12,10
14,11
15,11
15,10
15,10
17,12
1,2
1,4
3,4
3,4
3,4
4,4
7,8
9,10
9,10
10,14
13,14
13,18
17,23
20,23
25,26
31,28
32,29
42,38
53,47
54,49
3,2
4,5
5,6
6,7
6,7
8,9
10,10
12,11
12,11
12,13
13,12
20,12
1,0
2,2
15,11
15,11
17,12
15,13
16,13
16,14
1,7
5,1
5,1
8,2
9,4
10,6
2,1
6,6
8,6
10,6
10,6
4,3
4,4
5,4
5,4
6,5
0,0
2,3
3,3
3,4
3,4
3,5
11,10
12,13
16,18
19,20
22,22
20,19
18,21
18,21
18,21
1,1
1,3
1,0
3,3
3,3
6,3
6,3
6,5
8,7
16,8
20,11
20,13
21,13
24,17
21,19
21,20
21,16
21,16
22,29
22,32
28,35
2,0
2,0
10,11
12,13
17,18
22,24
25,25
1,1
6,1
6,4
8,5
11,10
14,16
14,18
15,22
18,30
20,30
19,27
26,31
23,32
26,46
27,49
29,51
29,53
30,59
38,77
40,79
52,74
55,77
56,77
52,71
56,60
56,61
63,66
1,3
1,3
2,8
8,8
12,11
17,18
2,7
3,8
4,12
4,6
4,8
6,9
2,2
2,2
3,3
3,3
5,4
5,4
11,6
14,8
18,14
17,21
17,21
19,20
22,20
22,20
19,22
17,20
19,24
19,25
20,27
20,27
23,33
23,33
24,34
25,38
27,43
23,40
25,41
27,43
30,45
30,45
30,45
35,51
41,53
41,53
39,57
41,59
48,60
48,60
50,60
52,64
53,64
60,64
77,75
80,76
81,76
81,77
79,78
80,80
81,80
2,3
3,4
0,0
6,2
10,6
10,7
13,12
16,17
16,17
18,19
13,19
14,12
14,12
19,14
20,22
20,22
23,27
25,28
26,32
28,31
2,1
2,2
5,6
7,8
11,7
12,10
17,12
23,17
2,4
2,5
4,6
6,6
13,17
13,17
15,18
19,18
7,4
8,4
12,13
0,0
0,0
0,1
0,1
1,1
10,6
23,17
24,19
32,28
13,13
0,1
1,2
6,7
7,13
8,10
8,11
9,14
11,14
13,19
1,5
11,14
11,14
14,16
11,14
11,16
11,18
1,0
2,3
3,3
8,6
8,7
8,7
8,7
12,7
14,9
14,11
14,11
15,15
18,18
22,21
23,21
0,0
0,0
1,0
2,3
5,5
6,6
13,5
13,5
24,12
25,12
25,13
32,25
34,33
38,36
38,36
40,35
41,35
34,32
35,32
0,0
6,1
9,6
15,13
20,17
21,17
22,19
24,22
25,23
25,23
28,28
28,28
13,14
15,16
14,14
14,17
14,20
17,24
21,26
3,4
5,7
5,10
8,10
20,14
20,14
20,14
22,14
29,23
33,21
30,19
2,1
7,6
9,14
1,1
5,2
7,4
8,6
7,6
7,11
19,16
22,18
32,28
34,32
35,32
36,33
37,36
37,38
40,45
42,52
41,45
44,51
47,59
47,60
48,64
56,67
57,67
59,70
64,71
64,72
67,77
66,75
68,77
71,83
73,86
71,91
72,97
72,87
76,90
72,87
72,87
76,90
76,91
76,94
81,95
82,95
82,97
82,97
82,97
82,97
2,2
2,2
11,11
15,12
18,16
23,26
22,23
26,25
32,32
3,6
16,16
16,19
21,25
26,27
30,28
40,33
39,34
44,33
44,34
46,35
0,0
2,5
4,2
5,6
4,4
5,4
10,15
11,17
12,18
11,17
11,18
16,19
16,23
15,25
22,35
3,6
4,9
5,14
6,16
7,17
1,1
0,4
5,8
6,10
10,12
10,12
9,6
11,6
11,6
15,6
14,10
10,9
2,0
14,5
20,7
17,5
18,6
23,11
23,13
25,17
9,6
15,18
15,20
25,27
25,27
27,28
33,34
33,34
33,35
1,4
2,6
3,7
8,10
10,11
10,11
12,12
13,14
16,19
16,19
19,25
24,31
27,32
4,3
8,3
0,3
1,5
1,5
2,6
2,9
3,9
0,1
8,11
8,11
8,11
15,17
19,22
21,24
22,24
25,28
25,28
30,29
35,39
37,41
37,44
39,45
39,46
39,48
40,49
39,50
42,52
47,54
48,54
47,64
53,65
0,1
1,3
3,4
7,4
12,7
13,15
16,14
16,11
17,13
18,18
22,17
23,15
26,24
17,21
23,28
23,29
7,13
7,13
15,19
21,25
23,26
26,27
26,27
30,32
45,36
47,39
0,0
2,2
12,7
18,11
26,19
31,27
34,27
34,27
35,27
38,30
38,30
38,30
47,37
51,41
56,42
59,43
61,50
67,51
70,53
70,53
74,54
75,54
77,54
81,56
84,65
84,66
88,70
0,1
7,4
8,4
8,4
13,8
19,16
21,16
26,19
26,20
26,21
26,23
28,25
40,39
38,34
43,40
53,51
56,51
62,59
62,59
0,0
6,7
10,13
10,13
13,14
13,15
12,15
16,23
13,21
16,25
17,25
19,27
20,25
27,27
33,32
43,35
49,42
49,43
50,44
52,46
54,47
59,52
13,16
14,16
14,14
14,14
13,14
13,14
13,15
14,19
17,22
1,2
8,10
10,11
10,12
11,18
15,22
13,22
26,27
26,29
27,32
26,32
30,32
31,34
35,38
42,44
44,44
44,44
45,44
7,5
18,16
20,16
23,16
23,17
23,17
2,1
11,3
12,10
12,10
15,11
17,12
17,12
21,14
3,1
7,7
11,10
11,10
10,10
7,5
9,5
14,8
15,9
17,11
21,17
13,12
13,12
18,14
21,16
21,18
21,18
22,18
22,18
22,18
22,18
22,19
24,21
25,22
26,24
27,26
29,26
29,26
33,31
37,37
2,4
3,5
12,8
14,11
17,14
20,18
27,21
35,28
35,28
35,28
31,23
27,22
28,22
28,22
29,23
30,26
34,30
43,29
42,32
43,32
43,32
45,35
2,4
4,8
9,8
10,10
12,14
14,15
13,20
14,20
14,20
15,23
15,24
19,28
21,29
25,31
31,36
33,37
36,39
19,11
19,11
21,11
21,11
23,11
24,11
24,11
27,11
31,13
25,16
25,18
27,21
40,29
42,32
0,0
2,4
1,2
5,8
8,7
16,14
16,19
19,21
19,23
19,19
25,21
25,21
28,21
29,21
29,21
9,6
13,10
15,13
15,13
17,13
25,21
23,23
29,28
29,31
33,31
35,32
39,40
42,42
51,47
50,48
29,32
1,0
0,1
2,5
5,5
5,5
5,5
7,5
8,10
9,13
9,13
13,14
2,4
2,4
8,7
9,8
10,11
10,12
10,12
10,12
12,12
17,15
19,17
19,17
19,20
20,21
23,26
23,28
1,3
4,8
5,8
13,14
14,15
22,22
1,0
3,1
5,1
7,3
7,3
8,4
9,7
16,9
16,9
16,9
16,9
16,9
23,16
23,16
28,25
28,25
31,30
34,31
52,39
52,39
53,41
54,27
46,26
46,27
46,30
50,36
55,37
55,42
56,44
53,40
53,40
60,46
70,51
71,52
74,57
75,59
6,3
14,13
14,15
14,16
15,17
15,17
20,22
14,7
14,7
14,7
7,15
7,17
9,23
15,27
15,27
15,27
21,31
25,34
26,34
29,38
27,39
27,39
28,39
1,0
16,12
16,12
16,12
16,12
14,13
7,2
7,3
2,2
2,5
4,8
4,10
1,1
2,3
2,3
3,3
5,3
8,4
25,17
29,20
30,21
30,21
0,0
2,2
2,3
3,6
3,7
10,11
11,11
12,6
15,10
15,11
18,15
17,14
18,14
21,16
27,21
29,23
22,19
23,23
35,30
35,30
46,40
46,41
48,43
53,55
57,61
60,62
61,67
62,69
10,4
8,9
8,9
11,8
8,7
10,7
19,17
25,20
26,20
26,23
30,31
34,34
34,35
2,3
3,6
5,12
4,15
9,18
9,15
17,19
17,19
15,22
18,24
6,2
6,2
15,10
0,1
6,11
6,13
11,18
14,18
19,21
21,23
25,25
25,27
30,32
35,38
35,38
38,40
47,45
47,45
47,47
41,44
40,43
40,44
42,45
48,50
49,51
54,55
1,3
3,11
3,11
6,16
9,16
9,18
11,19
16,29
16,33
26,43
27,49
28,51
1,0
2,0
2,0
5,7
7,7
8,7
8,7
8,8
10,11
14,12
15,14
19,19
0,1
0,1
9,11
13,14
13,14
12,14
13,18
17,25
14,23
18,29
20,34
28,42
4,1
4,1
4,2
6,3
6,5
7,5
7,5
9,5
10,7
11,9
17,14
18,15
21,17
21,17
22,18
1,2
2,2
3,2
6,6
6,6
17,10
21,10
21,10
23,13
24,12
17,12
21,16
26,18
24,22
26,26
28,26
29,26
3,1
3,4
4,4
7,2
12,21
16,23
22,20
23,21
26,23
30,23
32,23
35,34
36,34
38,34
39,35
41,36
1,1
4,3
11,14
14,21
16,22
18,23
23,28
23,32
26,35
36,47
0,0
1,0
9,4
13,7
15,7
11,7
10,8
15,8
15,8
16,9
21,13
23,13
0,1
0,2
1,4
4,5
5,6
8,16
15,22
15,22
16,22
16,29
20,35
26,36
26,36
26,36
41,48
48,53
48,55
48,56
48,56
54,60
55,60
55,65
60,65
3,1
5,3
4,3
15,14
16,15
16,15
23,21
25,26
0,0
4,3
4,3
4,3
6,3
6,4
14,7
0,0
0,0
2,5
3,7
5,12
6,12
9,14
13,17
14,20
16,20
19,24
15,26
16,27
16,27
14,24
20,26
24,28
32,35
40,40
45,43
47,46
1,1
3,2
5,8
22,23
5,11
7,13
10,17
10,17
1,2
1,3
1,3
5,7
6,7
1,1
1,1
7,1
9,3
8,7
9,12
14,19
14,20
19,19
20,19
16,18
30,15
30,16
34,18
37,25
26,20
27,20
28,21
28,21
32,27
32,27
34,27
36,27
36,27
43,30
46,26
49,28
51,28
51,29
53,30
55,35
50,30
50,30
53,34
53,34
53,35
55,35
1,1
6,6
11,8
13,9
11,13
11,14
15,16
7,6
7,7
7,10
8,11
9,11
15,17
15,21
16,21
20,23
20,24
21,25
21,25
23,28
25,30
25,31
26,33
26,36
20,35
20,33
21,34
22,35
22,35
22,35
19,27
20,27
20,28
28,35
32,36
32,36
32,36
32,26
32,26
39,28
39,28
45,34
45,39
51,43
54,44
52,47
52,48
49,47
2,3
5,8
0,0
1,0
13,15
12,15
15,18
23,21
30,26
31,26
33,27
33,27
33,27
25,38
28,40
28,40
29,40
29,40
29,41
33,41
33,39
38,42
38,42
38,44
36,41
36,41
36,41
37,46
37,46
4,6
3,3
3,6
3,8
5,11
6,11
6,12
0,0
0,0
2,1
3,3
10,8
11,8
15,11
25,19
26,22
31,31
30,29
33,29
38,37
41,37
1,0
1,1
6,4
6,4
7,5
12,9
12,10
17,15
18,15
18,17
20,19
23,21
29,31
25,27
26,28
35,38
36,39
0,0
2,2
4,6
4,7
5,8
6,9
6,9
7,9
7,9
9,11
14,15
19,15
20,18
19,21
5,1
6,1
8,1
7,2
12,8
14,11
14,13
13,14
25,23
25,24
23,23
23,23
40,33
50,38
50,39
50,40
14,18
16,19
26,25
27,25
30,29
30,31
33,33
35,33
16,17
16,18
17,21
21,25
17,19
17,19
25,32
25,32
25,32
25,32
21,34
22,36
14,26
16,28
16,28
20,29
20,29
22,30
21,25
21,27
27,25
32,30
33,31
35,33
40,37
41,39
42,41
45,41
47,43
48,43
52,45
56,44
63,48
64,49
63,49
63,49
67,55
67,55
73,58
0,2
3,4
8,11
12,16
14,17
18,16
19,18
18,18
25,25
27,25
25,16
26,17
26,17
28,20
28,20
28,21
37,35
36,42
37,45
37,46
39,46
41,46
42,49
42,51
53,59
31,37
28,39
25,36
18,35
3,3
1,4
2,0
2,0
6,3
10,7
10,7
12,7
1,0
5,2
5,2
7,6
7,7
11,10
14,11
15,11
16,12
16,12
20,15
2,1
5,4
5,3
6,8
10,17
11,19
18,21
19,21
20,23
22,24
25,25
10,4
10,4
14,6
14,7
3,1
5,3
5,3
14,13
18,16
16,13
16,13
16,13
17,18
19,23
19,23
21,27
25,27
30,29
31,31
32,31
32,32
33,34
40,38
39,40
28,42
29,42
29,42
36,39
37,43
39,44
42,47
51,50
52,50
53,51
48,47
48,48
51,53
60,66
65,66
65,66
66,67
67,67
70,69
73,71
73,72
73,74
75,75
75,76
76,79
79,88
82,89
79,87
79,87
85,96
87,96
87,97
84,84
85,86
88,86
88,86
91,90
91,90
1,2
1,2
1,2
1,4
4,10
11,20
10,22
11,23
9,6
11,7
11,8
14,14
0,0
1,0
2,3
21,15
25,16
31,21
12,13
10,13
13,13
17,19
18,20
20,23
20,24
18,25
15,24
22,26
3,3
4,3
5,5
7,6
7,6
9,9
10,11
10,14
23,22
23,23
22,22
21,23
26,31
27,31
28,33
30,34
27,37
28,38
29,38
29,38
32,39
32,39
35,39
37,41
37,41
0,0
3,1
6,6
7,6
13,9
14,10
18,13
22,13
0,2
1,7
6,7
6,8
8,12
13,13
14,17
17,18
19,22
22,25
24,27
3,0
3,0
9,5
1,2
6,4
6,4
7,5
13,6
15,11
20,15
21,19
23,23
23,22
23,21
26,25
28,25
24,26
28,30
28,24
32,26
33,26
31,27
34,31
34,32
35,32
39,33
37,34
41,36
41,36
49,50
49,51
51,52
56,50
59,50
58,53
59,53
59,49
54,50
64,54
71,59
74,64
76,66
81,74
86,67
87,68
94,71
95,72
97,72
98,75
103,74
105,76
107,77
108,78
108,78
110,79
107,77
108,79
112,80
112,80
113,80
114,81
114,81
115,81
115,82
116,82
118,89
122,91
3,1
3,1
4,1
6,2
7,4
11,4
15,6
15,8
16,14
7,9
8,10
2,0
2,6
6,8
6,8
7,12
11,14
11,14
11,14
11,16
11,16
12,20
14,26
15,26
17,28
18,29
22,32
23,32
23,33
32,36
32,37
40,48
47,51
49,52
51,54
53,55
53,56
10,4
11,6
11,7
11,9
10,12
11,14
24,28
26,31
28,36
30,37
31,38
31,38
33,40
43,46
44,47
42,45
46,45
42,41
51,48
57,56
59,57
66,58
67,58
67,58
23,19
23,18
21,18
23,19
24,22
20,24
25,30
26,36
26,38
30,39
32,40
33,42
34,43
34,43
30,37
1,2
2,3
9,8
11,9
11,11
11,11
12,9
5,2
7,5
11,14
17,15
18,19
18,18
13,17
25,28
32,35
40,42
32,40
33,41
33,42
0,2
7,3
14,7
15,22
17,26
22,27
0,3
3,7
6,9
1,0
2,0
10,5
11,6
11,7
14,8
16,8
16,8
16,8
2,2
5,2
7,6
24,20
25,23
25,23
25,23
31,29
32,31
38,36
38,36
47,37
46,39
48,42
52,46
55,51
62,53
62,53
64,54
74,58
79,68
83,70
83,70
85,73
3,3
3,4
5,5
7,8
5,8
6,8
8,8
9,9
3,3
4,4
4,4
6,4
13,7
16,11
23,18
24,18
24,19
24,19
27,25
27,26
28,26
38,30
38,29
38,29
2,0
3,1
9,6
10,9
11,11
11,11
1,3
2,4
4,4
0,1
0,1
3,5
15,16
16,22
17,23
17,21
17,22
22,29
22,31
22,34
24,34
31,38
28,37
19,33
19,33
20,33
21,36
21,36
24,41
31,47
32,54
33,55
37,57
37,57
40,58
3,3
3,3
3,3
11,8
13,13
13,12
14,13
21,17
21,18
21,18
27,20
34,25
35,26
36,26
5,0
7,1
9,1
3,4
3,6
2,8
1,8
7,12
8,12
12,18
19,17
24,21
30,26
8,6
8,7
8,9
8,10
17,15
19,18
21,21
22,21
22,22
28,25
31,27
33,34
33,36
2,3
4,8
4,8
0,1
2,5
4,10
8,14
8,14
9,16
9,8
5,3
0,0
11,13
11,13
0,0
0,3
1,5
4,5
6,13
6,13
7,13
7,13
9,18
9,18
10,19
17,24
16,26
16,26
3,3
9,8
9,8
13,10
4,0
4,4
4,4
4,4
5,8
6,9
0,0
0,0
12,14
15,17
15,17
18,17
22,19
26,23
9,7
12,10
26,24
23,21
25,22
26,23
27,24
27,25
30,26
30,26
26,25
32,35
22,29
25,32
25,32
26,33
26,34
27,34
10,5
13,7
17,15
1,0
6,4
8,4
13,11
13,12
18,14
21,19
21,23
27,26
31,33
31,33
31,33
10,13
16,20
24,31
26,33
26,33
29,39
30,40
19,20
17,22
17,22
21,22
21,23
21,24
24,26
6,3
1,6
1,8
3,12
4,12
6,17
8,21
10,30
10,30
12,31
20,41
25,45
27,44
3,1
7,3
7,3
8,4
10,6
12,8
17,11
20,12
23,15
25,16
22,16
25,19
31,20
32,20
5,12
5,12
13,21
15,23
15,23
26,27
25,30
31,38
0,0
1,3
2,8
8,10
7,12
9,11
9,11
9,11
9,12
10,12
10,12
10,15
11,16
12,15
18,18
20,18
17,16
17,13
26,20
27,20
26,23
23,27
25,23
2,1
2,1
4,3
1,2
5,4
7,4
10,5
11,6
11,6
12,10
23,19
23,19
23,21
20,22
20,22
21,24
22,25
26,31
13,10
17,11
17,15
18,16
18,16
21,20
26,23
4,2
6,4
6,6
13,11
13,15
19,17
21,17
24,20
46,37
47,39
49,41
49,41
49,41
2,5
2,6
2,7
1,0
3,0
7,5
9,5
11,10
13,8
11,7
11,7
14,10
14,11
27,22
36,28
38,28
46,36
48,36
63,45
4,8
10,13
4,3
6,5
7,7
9,7
11,7
15,10
20,16
2,0
3,2
2,3
4,4
4,4
7,4
7,10
15,17
2,9
1,4
7,15
7,17
9,18
12,20
16,24
20,30
20,30
22,33
27,33
28,34
31,38
7,5
9,5
7,8
8,12
1,0
8,5
18,9
23,10
23,10
23,11
24,12
26,21
26,21
27,24
28,27
28,27
29,27
33,32
34,35
2,3
9,6
10,7
12,10
13,19
14,19
18,19
20,20
20,21
20,22
25,31
25,31
0,2
2,2
3,2
4,8
4,8
4,8
4,10
5,11
5,12
5,7
9,13
10,14
16,15
0,2
0,5
0,9
2,13
2,13
2,13
7,18
7,16
10,21
22,21
25,26
30,31
36,34
37,34
43,40
43,40
52,44
10,11
19,24
19,27
22,26
24,27
22,23
22,23
16,17
17,16
21,22
18,20
18,20
18,21
20,21
30,30
33,30
43,35
44,35
44,36
46,37
48,39
54,40
57,43
55,44
54,36
54,37
54,38
48,31
51,34
51,34
56,38
59,41
59,41
60,42
52,40
60,43
60,43
63,45
63,45
61,43
71,59
72,61
73,64
73,64
76,64
78,64
80,65
80,66
80,66
83,70
42,42
43,43
44,44
6,3
6,6
7,7
15,13
20,17
20,17
21,17
0,0
0,1
8,4
8,3
18,11
3,1
3,3
5,8
6,9
7,11
11,20
11,21
15,23
15,21
22,26
26,28
28,30
35,33
32,33
32,34
33,35
33,35
41,48
43,48
43,38
44,44
45,46
45,46
46,46
50,50
5,2
9,6
14,11
14,11
14,12
17,12
23,24
29,27
28,27
28,26
28,27
28,28
19,18
24,21
24,26
25,29
28,28
28,28
30,28
29,25
29,25
29,25
31,25
34,28
35,28
36,32
9,11
12,13
14,15
19,23
22,30
22,29
22,29
17,23
20,25
20,27
21,29
29,34
31,30
32,34
34,39
4,1
4,2
5,2
6,8
7,9
9,12
20,18
21,21
25,24
29,26
3,4
1,1
3,0
4,0
4,1
7,6
7,6
10,10
22,17
7,2
7,2
7,3
10,5
11,7
15,13
16,15
19,28
27,32
31,37
34,39
5,9
6,12
16,23
17,23
18,26
22,27
23,27
23,27
10,1
10,2
11,3
1,0
2,0
2,1
2,2
6,3
7,3
8,3
12,4
12,6
3,14
5,15
8,20
10,5
10,7
15,12
16,13
20,14
18,14
23,19
23,19
21,19
21,19
4,4
4,11
6,15
6,15
9,9
9,11
18,22
18,22
24,25
24,25
25,26
28,27
9,4
8,9
8,13
8,15
8,15
8,15
16,19
15,21
17,21
9,6
10,6
12,6
13,6
18,6
19,6
19,6
19,7
20,9
5,3
5,3
6,6
6,6
6,5
9,9
9,9
15,10
18,12
19,15
19,16
20,18
21,21
22,24
23,26
23,27
14,23
19,25
19,27
12,13
19,19
16,19
16,24
17,26
18,26
16,22
12,24
17,26
7,18
1,1
5,4
7,5
7,5
8,5
9,6
11,9
14,13
15,13
15,13
23,19
9,5
10,6
18,12
19,14
22,15
31,33
32,34
34,35
40,43
37,41
37,41
38,43
42,49
1,0
1,0
1,1
7,2
8,3
13,12
13,12
16,14
18,18
21,17
18,11
22,13
22,13
21,15
27,21
28,22
28,23
29,25
31,27
33,28
1,1
1,2
2,2
6,6
9,9
21,29
21,29
30,30
30,30
30,31
31,33
32,39
34,37
27,30
1,9
14,19
15,19
8,7
8,10
16,19
17,22
20,22
25,26
25,26
25,27
29,31
28,30
28,30
2,2
4,6
4,6
0,2
1,2
1,4
5,6
5,6
10,8
12,9
19,11
18,13
18,14
27,26
34,29
34,29
35,31
5,4
12,10
14,11
16,12
16,12
0,1
0,5
4,7
4,7
17,22
17,24
18,24
22,28
31,33
1,0
0,0
4,5
4,6
6,6
8,9
12,15
13,16
13,16
13,18
9,15
10,16
13,17
11,16
13,19
15,25
30,22
33,24
6,4
6,4
8,7
8,7
12,13
23,25
32,26
32,26
34,26
37,30
38,33
43,34
42,31
0,1
0,1
0,2
3,6
8,8
6,11
7,13
12,15
12,15
15,33
20,31
21,28
23,29
23,30
28,35
30,39
30,40
30,41
38,47
42,50
11,10
13,13
15,18
21,23
23,24
29,29
38,36
41,37
40,38
37,36
45,46
48,48
47,52
51,56
50,63
52,64
53,64
51,62
54,70
0,0
3,2
7,4
9,4
13,5
13,5
18,11
18,12
19,12
25,15
25,15
32,23
34,23
44,32
48,35
49,36
53,35
53,35
56,39
62,48
65,57
65,60
66,61
71,64
12,13
2,2
10,8
12,9
13,11
15,13
18,14
20,14
3,5
4,5
14,8
19,9
17,9
20,12
24,12
28,16
30,16
33,17
34,19
34,21
39,24
47,30
6,4
14,8
16,12
16,12
20,13
20,13
17,19
18,24
20,24
20,24
17,25
3,2
4,4
9,10
9,10
14,12
18,15
17,18
18,21
19,22
19,22
19,22
21,25
24,29
24,29
25,32
25,32
27,34
28,35
7,5
16,7
17,7
1,5
9,9
7,9
4,12
10,17
15,23
19,26
22,28
23,29
31,37
35,40
40,45
45,47
45,47
45,49
46,54
47,56
47,56
47,56
52,58
52,58
49,58
49,58
49,59
46,59
43,57
44,58
44,58
45,59
48,63
52,73
53,80
57,84
17,27
18,22
19,25
20,25
20,25
20,28
22,31
27,37
28,39
32,40
35,39
21,32
31,34
30,34
32,39
33,38
33,39
1,0
3,2
3,2
3,2
4,2
7,8
13,13
14,13
16,13
16,15
17,19
19,20
22,27
30,28
30,25
34,28
46,43
46,43
51,48
51,49
47,52
49,52
51,53
58,57
58,57
0,0
3,0
15,8
20,8
20,8
20,15
21,17
26,19
29,24
32,29
32,30
40,40
41,40
43,40
46,44
4,6
15,17
13,16
15,20
17,18
7,6
16,12
17,10
18,12
37,24
43,38
47,44
12,11
16,16
2,0
8,2
9,6
0,4
0,4
8,8
9,7
9,7
11,7
11,7
19,9
22,8
2,5
9,8
15,15
15,15
15,15
14,11
13,15
16,19
21,22
22,22
23,22
28,27
30,27
30,28
30,29
30,32
31,33
31,34
35,38
35,38
7,4
10,9
15,12
0,1
2,3
12,7
13,9
15,9
21,18
21,17
3,2
6,5
7,12
14,17
16,18
29,29
32,33
32,33
34,33
34,34
0,0
6,1
6,1
7,2
8,8
12,9
12,9
13,9
2,0
1,2
3,2
9,6
1,0
2,0
2,2
4,4
8,6
14,8
14,8
15,8
14,6
30,26
36,33
38,28
41,31
41,31
44,34
44,35
45,35
2,5
6,10
9,11
10,16
11,19
14,22
14,22
17,24
18,25
19,25
20,25
31,27
33,29
34,30
34,31
26,21
26,22
28,23
34,28
35,33
38,33
40,31
44,34
